ticket_id,type,organization,organization_action,comment,Latitute,Longitude,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity,duration_minutes_inprogress,duration_minutes_finished,duration_minutes_total,timestamp_inprogress,timestamp_finished
2023-7A6BYG,"จราจร,ความสะอาด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ","เขตบางกอกน้อย, เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้าเลอะนกอึ,100.46926,13.75832,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/afe318cafd90c8fb38f0ee3cf58ffe7d2a6d7284.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701072420974.jpeg,วัดเพลง แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:38,finish,,0,27/11/2023 15:07,,269,269,,27/11/2023 15:07
2023-8ECGBB,"จราจร,ต้นไม้","เพื่อนชัชชาติ, เขตบางแค, กรุงเทพมหานคร, ฝ่ายโยธา เขตบางแค","ฝ่ายโยธา เขตบางแค, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ท่อระบายน้ำ หน้าหวาดเสียวแก่ผู้สันจร อาจเป็นอัตราย อาจเกิดอุบัติเหตุได้,100.40844,13.7139,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/a028dbfcba6e8541e29c2a3a054b97caf6330358.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701092868863.jpeg,99/44 เพชรเกษม 34 แขวงบางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแคเหนือ,บางแค,กรุงเทพมหานคร,27/11/2023 10:37,inprogress,,0,27/11/2023 20:47,5,,5,27/11/2023 10:42,
2023-CKKEFE,"อื่นๆ,อุปกรณ์ชำรุด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, สำนักการโยธา กทม., กลุ่มงานควบคุมการก่อสร้าง 4 กองควบคุมการก่อสร้าง (กคส.สนย.), กองควบคุมการก่อสร้าง สำนักการโยธา (กคส.สนย.) กทม.","สำนักการโยธา กทม., เขตบางกอกน้อย, กองควบคุมการก่อสร้าง สำนักการโยธา (กคส.สนย.) กทม., กลุ่มงานควบคุมการก่อสร้าง 4 กองควบคุมการก่อสร้าง (กคส.สนย.), เพื่อนชัชชาติ, กรุงเทพมหานคร",ป้ายไม่ได้ใช้เเล้วตั้งเกะกะอยู่,100.46918,13.7583,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/b052ae8db14d3562cd93764db112260e88c2e46c.jpg,,447/28 ถนน จรัญสนิทวงศ์ แขวง บางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:37,inprogress,,0,28/11/2023 10:46,413,,413,27/11/2023 17:30,
P32XPX,อื่นๆ,"ร้องทุกข์ กทม. 1555, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตดินแดง, สำนักการโยธา กทม.","เขตดินแดง, สำนักการโยธา กทม., กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555","ปัญหา: พบว่าอาคารศาลาว่าการ กรุงเทพมหานคร 2 เครื่องปรับอากาศ เสียมา 2 เดือนเเล้ว อยากให้หน่วยงานที่รับผิดชอบ เข้ามาช่วยดูเเลซ่อมเเซม ติดต่อช่างโยธาเเล้ว เเต่ยังไม่ได้รับการเเก้ไข 
ถนน: มิตรไมตรี
จุดสังเกต: ศาลาว่าการ กรุงเทพมหานคร 2 อาคารธาณีนพรัตน์ ชั้น 9 (อาคารใหม่)  
เขต: ดินแดง
#1555",100.55564,13.77124,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701056172182.jpeg,,QHC4+G68 ถนน มิตรไมตรี แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,จังหวัดกรุงเทพมหานคร,27/11/2023 10:36,forward,,0,28/11/2023 10:25,,,,,
2023-C8NN63,"น้ำท่วม,ความปลอดภัย","กรุงเทพมหานคร, เขตพระโขนง, พนักงานกวาด เขตพระโขนง, เพื่อนชัชชาติ, สำนักการระบายน้ำ กทม., สำนักงานระบบควบคุมน้ำ สำนักการระบายน้ำ","สำนักการระบายน้ำ กทม., เขตพระโขนง, สำนักงานระบบควบคุมน้ำ สำนักการระบายน้ำ, เพื่อนชัชชาติ, พนักงานกวาด เขตพระโขนง, กรุงเทพมหานคร",จนท ไม่ดูปริมาณน้ำ ปล่อยให้น้ำท่วมขึ้นมา จนปริมาณน้ำเข้าบ้านในช่วงเช้ามืด ทำข้าวของเสียหาย ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.60629,13.68226,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/46dc16347255f2365f879f8527b5202f3dfd7000.jpg,,299/2 ซอย สุขุมวิท 66/1 แขวง บางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,กรุงเทพมหานคร,27/11/2023 10:35,forward,,0,28/11/2023 09:07,,,,,
2023-MQDMTC,อื่นๆ,"เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตหนองแขม, ฝ่ายโยธา เขตหนองแขม","ฝ่ายโยธา เขตหนองแขม, เขตหนองแขม, กรุงเทพมหานคร, เพื่อนชัชชาติ",ปรับพื้นถนนคืนไม่ครบ,100.34971,13.7356,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/a996f10f373c8c5dc53263b69abcc499236b288e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701063383695.jpeg,P8PX+5FW แขวง หนองค้างพลู เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,27/11/2023 10:34,inprogress,,0,27/11/2023 12:36,122,,122,27/11/2023 12:36,
2023-AWPTBF,อื่นๆ,"กรุงเทพมหานคร, เขตบางเขน, เพื่อนชัชชาติ, ฝ่ายสิ่งแวดล้อมฯ เขตบางเขน","เขตบางเขน, ฝ่ายสิ่งแวดล้อมฯ เขตบางเขน, เพื่อนชัชชาติ, กรุงเทพมหานคร",ขอความอนุเคราะห์เจ้าหน้าที่ช่วยตรวจสอบเรื่องมีเจ้าของสุนัขมักจะปล่อยสุนัขออกมาเดินเล่นในซอยเศรษฐกิจวรวีทำให้ผู้ให้ทางเท้าได้รับความเดือดร้อน,100.58908,13.86289,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/c4bb343d89825abc7c9a66d35e9f18d886c6bb28.jpg,,VH7Q+6JM แขวงอนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,อนุสาวรีย์,บางเขน,กรุงเทพมหานคร,27/11/2023 10:34,inprogress,,0,27/11/2023 15:49,315,,315,27/11/2023 15:49,
2023-NPEQRQ,"จราจร,ต้นไม้","เพื่อนชัชชาติ, เขตบางแค, กรุงเทพมหานคร, ฝ่ายโยธา เขตบางแค","ฝ่ายโยธา เขตบางแค, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ท่อระบายน้ำ ชำรุด ฉีดขาด หน้ากลัว อาจเป็นอัตราย แก่การสันจรรถ,100.40844,13.71401,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/a9425ab77c8a2dd3f9eb0b38eb23c88834c59325.jpg,,99/48 เพชรเกษม 34 แขวงบางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแคเหนือ,บางแค,กรุงเทพมหานคร,27/11/2023 10:34,inprogress,,0,27/11/2023 20:49,3,,3,27/11/2023 10:37,
WVLLCN,"อื่นๆ,ไฟฟ้า","ร้องทุกข์ กทม. 1555, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตประเวศ, ฝ่ายโยธา เขตประเวศ","เขตประเวศ, ฝ่ายโยธา เขตประเวศ, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555","ปัญหา: ไฟฟ้าส่องสว่างทางดับชำรุด 1 ดวง
ซอย: เฉลิมพระเกียรติ ร 9 ซอย 6
ถนน: เฉลิมพระเกียรติร 9
จุดสังเกต: เข้าซอยดังกล่าวไปเกือบสุดซอยแล้วเลี้ยวขวา จะเป็นซอยย่อยอุนรัตน์ อยู่ใกล้กับ VR แมนชั่น อยู่หน้าบ้านเลขที่ 87/1 (เป็นบ้านหลังที่ 2 นับจากท้ายซอย)
เขต: ประเวศ
#1555",100.65151,13.6715,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701056049029.jpeg,,87 เฉลิมพระเกียรติ ร. 9 ซอย 2 แขวงหนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,จังหวัดกรุงเทพมหานคร,27/11/2023 10:34,inprogress,,0,27/11/2023 11:01,28,,28,27/11/2023 11:02,
2023-9QAUD3,ทางเท้า,"กรุงเทพมหานคร, เขตยานนาวา, เพื่อนชัชชาติ, ฝ่ายเทศกิจ เขตยานนาวา","ฝ่ายเทศกิจ เขตยานนาวา, เขตยานนาวา, เพื่อนชัชชาติ, กรุงเทพมหานคร","สืบเนื่องจากเรื่องร้องเรียนเลขทีี 2023-N7EUPB นอกจากปัญหาไม่โดนจัดการ ยังมีการพ่นสีเพิ่มมากขึ้นด้วย  วันนี้ผู้กระทำผิดมาตั้งขายแล้ว หวังว่าจะดำเนินการปรับได้
หากไม่สามารถทำได้ เมื่อจบงานให้มันรับผิดชอบลบสีที่พ่นก็ยังดีครับ
ฟุตบาทไม่เรียบ เดินยังสะดุด ฝนตกน้ำก็ขัง มันแย่พอแล้ว อย่าให้มันสกปรกข้ามปีเหมือนที่ผ่านๆ มาเลยครับ
ขอบคุณครับ",100.52774,13.68006,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/777c77b8744f8af70c556381e6abf5e430c32bac.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701102630345.jpeg,605 ถ. พระรามที่ 3 แขวง บางโพงพาง เขต ยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,27/11/2023 10:33,finish,,0,27/11/2023 23:30,29,777,777,27/11/2023 11:02,27/11/2023 23:30
2023-G8EMYU,"อื่นๆ,สุขภาพ & บัตรทอง","สำนักงานหลักประกันสุขภาพแห่งชาติ (สปสช.), สปสช.เขต 13, เขตหลักสี่, เพื่อนชัชชาติ, กรุงเทพมหานคร, ฝ่ายสิ่งแวดล้อมฯ เขตหลักสี่","ฝ่ายสิ่งแวดล้อมฯ เขตหลักสี่, เขตหลักสี่, สำนักงานหลักประกันสุขภาพแห่งชาติ (สปสช.), กรุงเทพมหานคร, เพื่อนชัชชาติ, สปสช.เขต 13",ช่วงนี้ยุงชุมมากค่ะ ขอให้ทางเขตช่วยมาพ่นกำจัดยุง ในพื้นที่ชินเขตด้วยค่ะ,100.54967,13.85797,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/64e6818e6ba5de5f30d7b514161a5bc9c26dd8de.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701172033801.jpeg,4125 ซอย งามวงศ์วาน 43 แยก 2-4 แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,27/11/2023 10:33,finish,,0,28/11/2023 18:47,101,1934,1934,27/11/2023 12:14,28/11/2023 18:47
2023-7K7BP7,"อื่นๆ,ไฟฟ้า","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, บริษัท โทรคมนาคมแห่งชาติ จำกัด (มหาชน)","บริษัท โทรคมนาคมแห่งชาติ จำกัด (มหาชน), เขตบางกอกน้อย, เพื่อนชัชชาติ, กรุงเทพมหานคร",สายไฟพันมั่วเละเทะมากๆไม่มีเจ้าหน้าที่มาเก็บจัดระเบียบไม่ใส่ใจ,100.48355,13.75609,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/2eeeb71887c87cf05860896b2f56bc9ee9b3230f.jpg,,QF4M+CC6 ถ. อรุณอมรินทร์ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,ศิริราช,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:32,inprogress,,0,27/11/2023 13:52,201,,201,27/11/2023 13:53,
2023-L6CWM2,"ถนน,จราจร","กรุงเทพมหานคร, เขตพญาไท, เพื่อนชัชชาติ, สำนักการโยธา กทม.","สำนักการโยธา กทม., เขตพญาไท, เพื่อนชัชชาติ, กรุงเทพมหานคร",มีร่อง/หลุม บนพื้นถนนหน้าสำนักงาน ป.ป.ส. (ดินแดง) อาจเกิดจากการกัดเซาะช่วงฝนตกแล้วมีน้ำขัง ทำให้จักรยานยนต์ที่สัญจรไปมา ตกหลุมตรงนั้นอยู่บ่อยครั้ง อยากให้ทางเขตเข้ามาช่วยแก้ไขซ่อมแซมกลบพื้นที่ตรงจุดนั้นให้ค่ะ,100.54417,13.76315,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/0c85e795eca5a97386eb1d90a4eb58ff9979bf8c.jpg,,5 ถ. อโศก - ดินแดง แขวง สามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,กรุงเทพมหานคร,27/11/2023 10:32,inprogress,,0,27/11/2023 17:29,418,,418,27/11/2023 17:30,
JU876W,"อื่นๆ,ไฟฟ้า","ร้องทุกข์ กทม. 1555, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตบางขุนเทียน, ฝ่ายโยธา เขตบางขุนเทียน, การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, การไฟฟ้านครหลวง MEA","ฝ่ายโยธา เขตบางขุนเทียน, เขตบางขุนเทียน, การไฟฟ้านครหลวง MEA, การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555","ปัญหา: เลขที่รับแจ้งเดิม V6CWE9 สถานะ เสร็จสิ้น ปัญหาได้รับการแก้ไข แต่ผิดจุด เรื่อง ไฟส่องสว่างทางชำรุดมาเป็นเวลานานแล้ว เสาไฟเลขที่ ร.11 ประชาชนให้ข้อมูลเพิ่มเติมว่า ยังไม่มีเจ้าหน้าที่เข้ามาตรวจสอบ
ซอย: แสมดำ 5 แยก 4-2
ถนน: แสมดำ
จุดสังเกต: เข้าซอย และแยกดังกล่าวสุดซอย เลี้ยวขวาอีก 2 ครั้ง
เสาไฟต้นที่2 
เขต: บางขุนเทียน
#1555",100.38739,13.60585,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701055871534.jpeg,,74/26 ซอย แสมดำ 5 แยก 4-2 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,จังหวัดกรุงเทพมหานคร,27/11/2023 10:31,forward,,0,28/11/2023 08:27,370,,370,27/11/2023 16:41,
2023-KZK3QY,"อื่นๆ,อุปกรณ์ชำรุด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กลุ่มงานเครื่องหมายจราจร 3","สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางกอกน้อย, กลุ่มงานเครื่องหมายจราจร 3, เพื่อนชัชชาติ, กรุงเทพมหานคร",ป้ายพังเก่าไม่ได้เปลี่ยนใหม่สักที,100.48348,13.75946,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1ae699e99537ecfc451b9f66f8f48ca87df56991.jpg,,566/1 ถ. อรุณอมรินทร์ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,ศิริราช,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:31,inprogress,,0,27/11/2023 13:23,173,,173,27/11/2023 13:24,
BFY7H2,"อื่นๆ,ไฟฟ้า","ร้องทุกข์ กทม. 1555, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตบางซื่อ, ฝ่ายสิ่งแวดล้อมฯ เขตบางซื่อ, ฝ่ายโยธา เขตบางซื่อ","ฝ่ายโยธา เขตบางซื่อ, ฝ่ายสิ่งแวดล้อมฯ เขตบางซื่อ, เขตบางซื่อ, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555","ปัญหา: พบเห็นไฟฟ้าส่องสว่างทางสาธารณะดับชำรุด ทำให้บริเวณนั้นมืด และขาโคมเหมือนจะหลุด เกรงว่าจะหล่นลงมา
บ้านเลขที่: 247/11
ซอย: มหาลาภ
ถนน: ริมคลองประปา ฝั่งซ้าย
จุดสังเกต: จากปากซอยเจอแยก ให้เลี้ยวขวาเข้าไปประมาณ 50 เมตร บ้านจะอยู่ตรงหัวมุมพอดี เสาไฟอยู่บริเวญหน้าบ้านเลขที่ดังกล่าว
เขต: บางซื่อ
#1555",100.53237,13.80255,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701055812461.jpeg,,191 ซอย มหาลาภ แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,จังหวัดกรุงเทพมหานคร,27/11/2023 10:30,inprogress,,0,27/11/2023 10:46,17,,17,27/11/2023 10:47,
2023-EKMNXF,"จราจร,ความสะอาด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, สำนักการโยธา กทม., กลุ่มงานควบคุมการก่อสร้าง 4 กองควบคุมการก่อสร้าง (กคส.สนย.), กองควบคุมการก่อสร้าง สำนักการโยธา (กคส.สนย.) กทม.","สำนักการโยธา กทม., เขตบางกอกน้อย, กองควบคุมการก่อสร้าง สำนักการโยธา (กคส.สนย.) กทม., กลุ่มงานควบคุมการก่อสร้าง 4 กองควบคุมการก่อสร้าง (กคส.สนย.), เพื่อนชัชชาติ, กรุงเทพมหานคร",สิ่งก่อสร้างตั้งมานานมากไม่ได้เก็บสักทีนับหลายปีมากๆ หลังมีการก่อสร้างสะพาน,100.48235,13.75985,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/65a7a6caa1dcb7dd51f3f47e34fe11ca795e7f95.jpg,,QF5J+RXQ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,ศิริราช,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:29,inprogress,,0,28/11/2023 10:47,422,,422,27/11/2023 17:31,
8EE7WN,อื่นๆ,"ร้องทุกข์ กทม. 1555, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตดุสิต, สน.สามเสน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 1 (บก.น.1), กรมการขนส่งทางบก","สน.สามเสน, เขตดุสิต, กรมการขนส่งทางบก, กองบังคับการตำรวจนครบาล 1 (บก.น.1), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555","ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660050646
ขอให้ตรวจสอบผู้ขับขี่รถจักรยานยนต์รับจ้างที่ไม่ได้จดทะเบียนถูกต้องตามกฎหมาย บริเวณโค้งซาเฮีย(ชื่อที่คนในพื้นที่เรียก) หน้าปากทางเข้าณิชาภาอพาร์ทเม้นท์  ซอยสามเสน 28 ถนนนครไชยศรี แขวงถนนนครไชยศรี เขตดุสิต กรุงเทพมหาคร  จุดสังเกตตรงข้ามร้านตัดผมผู้หญิง (ไม่ทราบชื่อ) เนื่องจากผู้ร้องแจ้งว่าวินรถจักรยานยนต์ฯดังกล่าว เป็นวินรถจักรยานยนต์ที่ไม่ได้จดทะเบียนถูกต้องตามกฎหมาย เพราะมักจะพบเห็นวินจักรยานยนต์ที่ให้บริการลูกค้าสวมป้ายทะเบียนขับขี่สีขาวและไม่มีบัตรประจำตัวผู้ขับขี่วินรถจักรยานยนต์  อีกทั้งไม่มีป้ายบอกราคาติดอยู่ที่ซุ้มวินเพื่อให้ตรวจสอบราคา เมื่อมีลูกค้าเข้าไปใช้บริการกลุ่มวินดังกล่าวมักจะเรียกราคาที่แพงกว่าปกติและเป็นราคาเรียกตามอำเภอใจ โดยผู้ร้องแจ้งว่าบริเวณที่ตั้งของซุ้มวินนั้นเป็นถนนทางเข้า-ออกของประชาชนที่อาศัยอยู่ในชุมชนซอยซาเฮีย ซึ่งถนนมีความกว้างประมาณคนยืนกางแขนเท่านั้น(ตามผู้ร้องแจ้ง) และวินมักจะจอดซ่อนคัน ทำให้บริเวณจุดที่จอดวินนั้นกีดขวางทางเข้า-ออกของประชาชนในพื้นที่ และเมื่อมีประชาชนสัญจรเข้าออกบ่อย กลุ่มวินก็จะพูดจาไม่ดี เช่น ""มึงจะเข้าจะออกอะไรกันนักหนา "" อีกทั้งกลุ่มวินรถจักรยานยนต์บริเวณดังกล่าวมักมีพฤติกรรมเป็นอันธพาล โดยบริเวณดังกล่าวจะมีวินจักยานยนต์ให้บริการอยู่ประมาณ 20 คัน มีทั้งเพศหญิงและเพศชาย ซึ่งจะให้บริการตั้งแต่ช่วงเวลา 05.00 น. - 20.00 น. เป็นประจำทุกวัน และยังมีการรวมตัวกันตั้งวงมั่วสุมดื่มแอลกอฮอล์ ตั้งแต่ 05.00 น.-24.00 น. เป็นประจำวันทุกอีกด้วย บางครั้งผู้ขับขี่จักรยานยนต์บริเวณดังกล่าวจะมีการเร่งเครื่องยนต์ก่อให้เกิดเสียงดังรบกวน พบเห็นมาเป็นระยะเวลาประมาณ 10 ปีกว่าแล้ว เบื้องต้นเคยแจ้งเรื่องไปยังสำนักงานเขตดุสิต รวมถึงมีประชาชนในพื้นที่แจ้งเรื่องไปยังสถานีวิทยุโทรทัศน์แล้ว(ตามผู้ร้องแจ้ง) ซึ่งยังไม่ได้รับการแก้ปัญหาแต่อย่างใด จึงประสงค์ให้หน่วยงานที่เกี่ยวข้องลงพื้นที่ตรวจสอบว่าผู้ขับขี่วินจักรยานยนต์ดังกล่าวว่ามีผู้มีอิทธิพลอยู่เบื้องหลังหรือไม่(ผู้ร้องประสงค์ให้ปกปิดชื่อ นามสกุล และหมายเลขโทรศัพท์)
//หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูดที่ชัดเจนได้ กรุณา...",100.52058,13.77715,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701055721514.jpeg,,สำนักงานเขตดุสิต ถนน สุโขทัย แขวงดุสิต เขตดุสิต กรุงเทพมหานคร : QGGC+R6M 317 ถ. สุโขทัย แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,ดุสิต,จังหวัดกรุงเทพมหานคร,27/11/2023 10:28,forward,,0,27/11/2023 21:16,,,,,
2023-KDV8PP,"ถนน,จราจร","กรุงเทพมหานคร, เขตบางกะปิ, เพื่อนชัชชาติ, ฝ่ายโยธา เขตบางกะปิ","เขตบางกะปิ, ฝ่ายโยธา เขตบางกะปิ, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนนชำรุด,100.61603,13.75188,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/177f498389e96f91505491b9bd71e535f1666dfd.jpg,,38 ซ. จิตตรานุเคราะห์ แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,27/11/2023 10:27,inprogress,,0,27/11/2023 10:37,10,,10,27/11/2023 10:37,
2023-EKXZ7M,"อื่นๆ,อุปกรณ์ชำรุด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","เขตบางกอกน้อย, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เพื่อนชัชชาติ, กรุงเทพมหานคร",รั้วเหล็กชำรุดเสียหายสีซีดประชาชนเห็นไม่ชัดเสี่ยงชนอันตราย,100.48258,13.76038,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/321a42979d8a0d20bc938c7d8e18946f275d6d88.jpg,,1095 ถ. อรุณอมรินทร์ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,ศิริราช,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:27,forward,,0,27/11/2023 10:56,,,,,
2023-LEWVUH,อื่นๆ,"เพื่อนชัชชาติ, เขตสายไหม, กรุงเทพมหานคร, ฝ่ายโยธา เขตสายไหม, กลุ่มงานรักษาที่ฯ เขตสายไหม","ฝ่ายโยธา เขตสายไหม, เขตสายไหม, กลุ่มงานรักษาที่ฯ เขตสายไหม, กรุงเทพมหานคร, เพื่อนชัชชาติ",สร้างอาคารในที่สาธารณะ,100.62076,13.88399,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/e5e528ca0a2c0e44efe23a480130e9937c51d4e4.jpg,,VJMC+H7F แขวงคลองถนน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,คลองถนน,สายไหม,กรุงเทพมหานคร,27/11/2023 10:26,inprogress,,0,27/11/2023 11:12,42,,42,27/11/2023 11:08,
2023-ABACG9,"อื่นๆ,อุปกรณ์ชำรุด","กรุงเทพมหานคร, เขตบางกอกน้อย, เพื่อนชัชชาติ, ฝ่ายเทศกิจ เขตบางกอกน้อย","ฝ่ายเทศกิจ เขตบางกอกน้อย, เขตบางกอกน้อย, เพื่อนชัชชาติ, กรุงเทพมหานคร",ป้ายชำรุดชั่วคราวพังไม่ได้เก็บ,100.48252,13.76023,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/ea69e28581bc068337f9fc47ce6aa51aff8a5b28.jpg,,829/2 ถ. อรุณอมรินทร์ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,ศิริราช,บางกอกน้อย,กรุงเทพมหานคร,27/11/2023 10:26,inprogress,,0,27/11/2023 13:58,212,,212,27/11/2023 13:58,
2023-BXHFGD,ทางเท้า,"เพื่อนชัชชาติ, เขตคลองสามวา, กรุงเทพมหานคร, ฝ่ายเทศกิจ เขตคลองสามวา","ฝ่ายเทศกิจ เขตคลองสามวา, เขตคลองสามวา, กรุงเทพมหานคร, เพื่อนชัชชาติ",ร้านติดตั้งเครื่องเสียงลำโพง แขวนป้ายยื่นล้ำบนทางเท้าและแขวนไว้กับเสาไฟฟ้า อาจก่อให้เกิดอันตรายได้,100.68617,13.85791,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/27119e8edf7c617d11f16a5b82f8fbbdd7af832e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-11/1701160849375.jpeg,159/201 ถนน คู้บอน แขวงท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางชัน,คลองสามวา,กรุงเทพมหานคร,27/11/2023 10:26,finish,,0,28/11/2023 15:40,62,1755,1755,27/11/2023 11:28,28/11/2023 15:41
